date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-05-31 03:00:00,377.18,22.35,30.85,27.9,28.13,9.79,14.6,4.12
2021-05-31 04:00:00,350.48,18.55,30.85,35.76,28.61,9.84,14.26,3.96
2021-05-31 05:00:00,333.79,14.98,30.85,43.63,28.61,10.3,14.52,3.77
2021-05-31 06:00:00,337.12,13.86,34.62,46.49,29.8,11.78,16.35,4.02
2021-05-31 07:00:00,367.17,15.2,43.18,39.7,31.95,14.53,20.04,4.62
2021-05-31 08:00:00,363.83,9.95,45.93,31.11,26.46,12.24,17.97,4.37
2021-05-31 09:00:00,440.6,8.49,50.04,8.05,12.99,10.91,18.62,4.88
2021-05-31 10:00:00,567.44,25.26,43.87,0.05,8.23,13.87,25.39,5.51
2021-05-31 11:00:00,640.87,36.66,40.78,0.0,8.58,17.38,33.01,6.08
2021-05-31 12:00:00,640.87,35.76,38.73,0.01,9.18,19.1,38.17,6.46
2021-05-31 13:00:00,660.9,38.0,35.3,0.0,8.7,22.23,44.03,5.45
2021-05-31 14:00:00,707.63,44.7,32.22,0.0,7.87,26.87,50.97,4.24
2021-05-31 15:00:00,680.92,42.92,30.85,0.0,6.5,27.24,50.65,2.85
2021-05-31 16:00:00,560.76,32.19,30.16,0.01,5.19,22.26,40.61,1.62
2021-05-31 17:00:00,433.92,18.77,28.79,0.08,4.71,16.68,29.26,1.11
2021-05-31 18:00:00,343.8,8.72,25.71,0.45,4.95,12.76,21.4,0.88
2021-05-31 19:00:00,290.39,6.09,21.42,0.59,6.08,11.26,17.97,0.71
2021-05-31 20:00:00,253.68,5.87,19.71,0.48,8.82,11.03,16.44,0.59
2021-05-31 21:00:00,233.65,5.53,18.85,0.62,9.18,11.12,15.73,0.52
2021-05-31 22:00:00,236.99,5.7,17.14,0.79,7.03,10.43,14.83,0.69
2021-05-31 23:00:00,283.72,9.61,17.65,0.4,6.56,10.89,16.17,1.19
2021-06-01 00:00:00,347.14,16.32,17.99,1.3,7.03,12.02,18.58,1.62
2021-06-01 01:00:00,380.52,20.79,17.65,6.35,8.11,12.48,20.18,2.5
2021-06-01 02:00:00,370.5,18.77,20.22,15.74,10.49,12.38,20.16,3.39
2021-06-01 03:00:00,290.39,9.28,19.54,37.91,16.69,9.09,13.88,2.53
2021-06-01 04:00:00,280.38,8.38,21.08,47.92,19.55,9.57,14.33,3.01
2021-06-01 05:00:00,283.72,7.6,22.62,56.51,21.22,10.37,15.29,3.33
2021-06-01 06:00:00,440.6,15.2,39.76,34.69,18.12,16.79,25.66,5.89
2021-06-01 07:00:00,640.87,29.06,54.15,13.41,17.41,26.51,40.49,8.74
2021-06-01 08:00:00,761.03,41.57,61.69,3.4,23.13,33.02,49.92,12.29
2021-06-01 09:00:00,907.9,62.59,67.17,0.29,32.9,39.36,58.13,17.99
2021-06-01 10:00:00,1081.47,87.62,68.55,0.0,38.15,46.18,67.29,22.8
2021-06-01 11:00:00,1281.74,110.87,68.55,0.0,36.24,55.37,80.44,24.57
2021-06-01 12:00:00,1441.96,126.96,69.23,0.0,31.47,69.55,99.76,23.56
2021-06-01 13:00:00,1455.31,125.17,69.23,0.0,24.8,81.15,112.31,17.99
2021-06-01 14:00:00,1335.14,106.39,65.8,0.0,16.45,82.34,109.1,10.39
2021-06-01 15:00:00,720.98,33.98,56.89,0.0,11.09,43.19,56.0,3.61
2021-06-01 16:00:00,574.11,23.47,43.87,0.01,8.82,29.48,39.27,2.28
2021-06-01 17:00:00,487.33,18.11,37.01,0.03,8.35,22.64,30.39,1.81
2021-06-01 18:00:00,473.98,20.12,31.53,0.01,7.09,21.63,29.47,1.36
2021-06-01 19:00:00,453.95,22.13,26.05,0.01,5.9,20.84,29.05,1.19
2021-06-01 20:00:00,420.57,21.46,21.94,0.01,5.6,18.79,26.88,1.24
2021-06-01 21:00:00,390.53,21.46,19.36,0.0,5.72,17.07,24.8,1.31
2021-06-01 22:00:00,390.53,25.03,17.65,0.0,6.2,17.2,25.17,1.55
2021-06-01 23:00:00,494.0,38.89,17.65,0.0,7.39,22.45,33.09,2.57
2021-06-02 00:00:00,640.87,58.12,19.02,0.34,8.82,28.27,42.18,3.42
2021-06-02 01:00:00,720.98,69.74,20.22,1.63,10.73,30.58,46.14,4.75
2021-06-02 02:00:00,700.95,69.74,22.96,2.79,14.42,29.85,44.99,6.65
2021-06-02 03:00:00,467.3,42.92,28.79,8.05,26.94,20.1,29.52,6.59
2021-06-02 04:00:00,433.92,36.21,32.22,14.84,28.61,19.35,28.37,6.46
2021-06-02 05:00:00,420.57,30.85,36.67,23.25,30.52,20.58,30.26,6.4
2021-06-02 06:00:00,420.57,24.36,38.73,28.97,27.9,20.4,30.62,6.02
2021-06-02 07:00:00,427.25,18.55,40.78,30.4,22.41,21.31,33.64,5.7
2021-06-02 08:00:00,410.56,9.84,41.47,28.61,16.93,18.58,32.62,5.19
2021-06-02 09:00:00,397.21,2.04,44.55,19.49,12.88,16.37,30.18,4.56
2021-06-02 10:00:00,420.57,1.3,45.24,11.0,9.78,16.63,29.48,3.74
2021-06-02 11:00:00,453.95,3.55,43.53,5.01,8.46,18.89,31.87,2.69
2021-06-02 12:00:00,453.95,7.26,41.47,1.54,10.97,21.29,34.51,2.03
2021-06-02 13:00:00,440.6,12.18,45.24,0.22,15.5,23.52,36.54,1.68
2021-06-02 14:00:00,427.25,14.98,45.93,0.06,15.26,25.38,37.85,1.55
2021-06-02 15:00:00,390.53,11.96,38.04,0.19,10.85,23.39,34.46,1.35
2021-06-02 16:00:00,337.12,8.27,28.1,0.44,7.51,19.17,27.95,1.01
2021-06-02 17:00:00,300.41,6.93,21.42,0.51,6.44,16.47,23.44,0.94
2021-06-02 18:00:00,287.06,7.82,17.31,0.3,5.9,15.32,21.31,0.92
2021-06-02 19:00:00,287.06,9.84,14.57,0.12,5.36,14.91,20.57,0.9
2021-06-02 20:00:00,290.39,11.62,13.02,0.06,5.19,15.04,20.69,0.93
2021-06-02 21:00:00,297.07,12.96,12.51,0.04,5.36,15.19,20.79,0.93
2021-06-02 22:00:00,300.41,13.86,12.17,0.04,5.6,14.9,20.37,0.9
2021-06-02 23:00:00,340.46,17.43,13.02,0.03,6.32,14.89,21.26,1.33
2021-06-03 00:00:00,370.5,19.22,15.77,0.07,7.39,13.35,19.73,1.68
2021-06-03 01:00:00,393.87,19.89,18.34,0.41,8.94,12.48,18.87,2.0
2021-06-03 02:00:00,373.84,15.87,21.59,1.61,11.21,11.52,17.4,2.06
2021-06-03 03:00:00,447.27,23.92,21.94,1.99,10.97,14.64,22.48,2.38
2021-06-03 04:00:00,574.11,41.57,19.71,1.38,10.61,20.41,31.27,2.72
2021-06-03 05:00:00,660.9,54.99,21.08,1.14,14.07,24.96,36.99,4.43
2021-06-03 06:00:00,741.01,68.84,27.76,1.0,23.13,30.55,42.7,7.47
2021-06-03 07:00:00,807.76,81.36,32.22,0.65,27.66,35.78,48.05,8.36
2021-06-03 08:00:00,854.49,92.09,33.59,0.26,28.13,38.95,51.69,8.23
2021-06-03 09:00:00,974.66,112.65,34.62,0.03,28.37,44.81,58.48,8.74
2021-06-03 10:00:00,1174.93,146.63,35.99,0.0,28.13,55.11,70.53,9.63
2021-06-03 11:00:00,1348.5,175.24,37.7,0.0,28.61,65.3,81.92,9.63
2021-06-03 12:00:00,1455.31,193.12,39.76,0.0,27.18,75.82,92.71,7.6
2021-06-03 13:00:00,1468.66,198.48,39.07,0.0,21.7,78.86,93.17,3.71
2021-06-03 14:00:00,1335.14,180.6,40.78,0.0,19.79,73.33,82.92,2.0
2021-06-03 15:00:00,841.14,98.35,50.04,0.0,21.7,51.58,55.7,1.27
2021-06-03 16:00:00,680.92,63.48,37.01,0.0,12.64,38.27,41.39,1.19
2021-06-03 17:00:00,500.68,35.76,25.36,0.0,9.89,26.27,28.93,1.16
2021-06-03 18:00:00,317.1,13.41,21.25,0.1,9.42,16.24,18.32,1.14
2021-06-03 19:00:00,243.66,3.24,20.05,2.3,8.35,8.01,9.63,0.99
2021-06-03 20:00:00,230.31,0.64,17.31,10.55,8.11,3.41,4.58,0.96
2021-06-03 21:00:00,230.31,0.25,15.08,16.81,7.75,2.24,3.14,0.96
2021-06-03 22:00:00,236.99,0.33,15.42,15.56,7.99,2.35,3.27,1.0
2021-06-03 23:00:00,253.68,0.66,17.82,12.34,8.35,2.89,4.19,1.27
2021-06-04 00:00:00,273.71,2.32,19.02,11.44,8.94,3.28,4.95,1.63
2021-06-04 01:00:00,280.38,6.26,14.57,17.88,9.66,3.3,5.03,2.03
2021-06-04 02:00:00,270.37,6.93,11.31,24.32,9.66,3.15,4.73,2.19
2021-06-04 03:00:00,253.68,5.53,9.34,31.11,8.94,2.85,4.08,2.01
2021-06-04 04:00:00,243.66,4.86,9.34,36.12,9.18,2.83,3.9,1.95
2021-06-04 05:00:00,240.33,4.02,9.43,40.05,9.18,2.8,3.78,1.82
2021-06-04 06:00:00,240.33,3.47,9.68,42.2,8.82,3.04,3.99,1.68
2021-06-04 07:00:00,250.34,3.8,12.34,37.91,9.89,3.25,4.35,1.96
2021-06-04 08:00:00,260.35,3.05,15.42,29.68,10.13,2.8,4.02,2.28
2021-06-04 09:00:00,280.38,1.19,22.28,15.91,11.33,2.88,4.37,2.85
2021-06-04 10:00:00,313.76,1.87,28.79,6.17,13.35,3.94,5.97,3.83
2021-06-04 11:00:00,337.12,3.1,32.56,3.53,14.42,5.06,7.71,4.43
2021-06-04 12:00:00,343.8,2.88,33.59,3.93,14.9,5.74,8.91,4.12
2021-06-04 13:00:00,330.45,2.07,31.19,5.28,14.66,5.52,8.6,3.61
2021-06-04 14:00:00,310.42,1.48,27.76,6.8,13.71,4.87,7.66,3.23
2021-06-04 15:00:00,287.06,0.79,23.31,10.28,11.92,3.76,5.98,2.63
2021-06-04 16:00:00,263.69,0.29,18.51,16.09,10.49,2.72,4.6,1.93
2021-06-04 17:00:00,243.66,0.08,13.37,23.6,8.82,2.12,4.27,1.31
2021-06-04 18:00:00,236.99,0.04,11.14,30.04,7.99,1.97,4.59,1.08
2021-06-04 19:00:00,236.99,0.03,12.0,31.11,8.35,2.04,4.47,1.3
2021-06-04 20:00:00,236.99,0.04,13.54,30.04,8.94,2.11,4.31,1.6
2021-06-04 21:00:00,240.33,0.06,15.42,27.54,9.42,2.29,4.39,1.88
2021-06-04 22:00:00,250.34,0.13,19.02,22.35,9.78,2.78,4.89,2.31
2021-06-04 23:00:00,290.39,0.76,26.73,12.7,10.37,4.39,7.17,2.95
2021-06-05 00:00:00,343.8,5.59,31.19,6.44,11.44,6.42,10.12,3.67
2021-06-05 01:00:00,367.17,14.98,25.02,12.52,13.71,7.27,11.42,4.43
2021-06-05 02:00:00,343.8,16.76,20.56,18.95,15.97,6.52,10.47,4.31
2021-06-05 03:00:00,267.03,8.38,13.2,31.47,12.64,3.38,6.05,2.44
2021-06-05 04:00:00,253.68,6.93,11.65,36.12,11.8,2.99,5.42,2.19
2021-06-05 05:00:00,253.68,6.48,12.0,39.34,11.92,3.09,5.39,2.19
2021-06-05 06:00:00,343.8,13.86,19.88,27.9,11.56,6.79,11.18,3.52
2021-06-05 07:00:00,447.27,22.35,28.1,17.88,11.09,11.35,18.11,4.81
2021-06-05 08:00:00,500.68,25.26,35.3,9.66,11.21,13.49,21.65,5.89
2021-06-05 09:00:00,587.46,33.98,42.84,1.31,15.26,16.58,26.56,9.12
2021-06-05 10:00:00,734.33,53.2,45.24,0.0,20.74,22.41,35.14,14.06
2021-06-05 11:00:00,921.25,76.0,46.61,0.0,23.84,31.06,47.81,18.49
